date,anlage,kurs
2025-09-12,AMZN,228.14999389648438
2025-09-13,AMZN,228.14999389648438
2025-09-14,AMZN,228.14999389648438
2025-09-15,AMZN,231.42999267578125
2025-09-16,AMZN,234.0500030517578
2025-09-17,AMZN,231.6199951171875
2025-09-18,AMZN,231.22999572753906
2025-09-19,AMZN,231.47999572753906
2025-09-20,AMZN,231.47999572753906
2025-09-21,AMZN,231.47999572753906
2025-09-22,AMZN,227.6300048828125
2025-09-23,AMZN,220.7100067138672
2025-09-24,AMZN,220.2100067138672
2025-09-25,AMZN,218.14999389648438
2025-09-26,AMZN,219.77999877929688
2025-09-27,AMZN,219.77999877929688
2025-09-28,AMZN,219.77999877929688
2025-09-29,AMZN,222.1699981689453
2025-09-30,AMZN,219.57000732421875
2025-10-01,AMZN,220.6300048828125
2025-10-02,AMZN,222.41000366210938
2025-10-03,AMZN,219.50999450683594
2025-10-04,AMZN,219.50999450683594
2025-10-05,AMZN,219.50999450683594
2025-10-06,AMZN,220.89999389648438
2025-10-07,AMZN,221.77999877929688
2025-10-08,AMZN,225.22000122070312
2025-10-09,AMZN,227.74000549316406
2025-10-10,AMZN,216.3699951171875
2025-10-11,AMZN,216.3699951171875
2025-10-12,AMZN,216.3699951171875
2025-10-13,AMZN,220.07000732421875
2025-10-14,AMZN,216.38999938964844
2025-10-15,AMZN,215.57000732421875
2025-10-16,AMZN,214.47000122070312
2025-10-17,AMZN,213.0399932861328
2025-10-18,AMZN,213.0399932861328
2025-10-19,AMZN,213.0399932861328
2025-10-20,AMZN,216.47999572753906
2025-10-21,AMZN,222.02999877929688
2025-10-22,AMZN,217.9499969482422
2025-10-23,AMZN,221.08999633789062
2025-10-24,AMZN,224.2100067138672
2025-10-25,AMZN,224.2100067138672
2025-10-26,AMZN,224.2100067138672
2025-10-27,AMZN,226.97000122070312
2025-10-28,AMZN,229.25
2025-10-29,AMZN,230.3000030517578
2025-10-30,AMZN,222.86000061035156
2025-10-31,AMZN,244.22000122070312
2025-11-01,AMZN,244.22000122070312
2025-11-02,AMZN,244.22000122070312
2025-11-03,AMZN,254.0
2025-11-04,AMZN,249.32000732421875
2025-11-05,AMZN,250.1999969482422
2025-11-06,AMZN,243.0399932861328
2025-11-07,AMZN,244.41000366210938
2025-11-08,AMZN,244.41000366210938
2025-11-09,AMZN,244.41000366210938
2025-11-10,AMZN,248.39999389648438
2025-11-11,AMZN,249.10000610351562
2025-11-12,AMZN,244.1999969482422
2025-11-13,AMZN,237.5800018310547
2025-11-14,AMZN,234.69000244140625
2025-11-15,AMZN,234.69000244140625
2025-11-16,AMZN,234.69000244140625
2025-11-17,AMZN,232.8699951171875
2025-11-18,AMZN,222.5500030517578
2025-11-19,AMZN,222.69000244140625
2025-11-20,AMZN,217.13999938964844
2025-11-21,AMZN,220.69000244140625
2025-11-22,AMZN,220.69000244140625
2025-11-23,AMZN,220.69000244140625
2025-11-24,AMZN,226.27999877929688
2025-11-25,AMZN,229.6699981689453
2025-11-26,AMZN,229.16000366210938
2025-11-27,AMZN,229.16000366210938
2025-11-28,AMZN,233.22000122070312
2025-11-29,AMZN,233.22000122070312
2025-11-30,AMZN,233.22000122070312
2025-12-01,AMZN,233.8800048828125
2025-12-02,AMZN,234.4199981689453
2025-12-03,AMZN,232.3800048828125
2025-12-04,AMZN,229.11000061035156
2025-12-05,AMZN,229.52999877929688
2025-12-06,AMZN,229.52999877929688
2025-12-07,AMZN,229.52999877929688
2025-12-08,AMZN,226.88999938964844
2025-12-09,AMZN,227.9199981689453
2025-12-10,AMZN,231.77999877929688
2025-12-11,AMZN,230.27999877929688
2025-12-12,AMZN,226.19000244140625
2025-12-13,AMZN,226.19000244140625
2025-12-14,AMZN,226.19000244140625
2025-12-15,AMZN,222.5399932861328
2025-12-16,AMZN,222.55999755859375
2025-12-17,AMZN,221.27000427246094
2025-12-18,AMZN,226.75999450683594
2025-12-19,AMZN,227.35000610351562
2025-12-20,AMZN,227.35000610351562
2025-12-21,AMZN,227.35000610351562
2025-12-22,AMZN,228.42999267578125
2025-12-23,AMZN,232.13999938964844
2025-12-24,AMZN,232.3800048828125
2025-12-25,AMZN,232.3800048828125
2025-12-26,AMZN,232.52000427246094
2025-12-27,AMZN,232.52000427246094
2025-12-28,AMZN,232.52000427246094
2025-12-29,AMZN,232.07000732421875
2025-12-30,AMZN,232.52999877929688
2025-12-31,AMZN,230.82000732421875
2026-01-01,AMZN,230.82000732421875
2026-01-02,AMZN,226.5
2026-01-03,AMZN,226.5
2026-01-04,AMZN,226.5
2026-01-05,AMZN,233.05999755859375
2026-01-06,AMZN,240.92999267578125
2026-01-07,AMZN,241.55999755859375
2026-01-08,AMZN,246.2899932861328
2026-01-09,AMZN,247.3800048828125
2026-01-10,AMZN,247.3800048828125
2026-01-11,AMZN,247.3800048828125
2026-01-12,AMZN,246.47000122070312
2026-01-13,AMZN,242.60000610351562
2026-01-14,AMZN,236.64999389648438
2026-01-15,AMZN,238.17999267578125
2026-01-16,AMZN,239.1199951171875
2026-01-17,AMZN,239.1199951171875
2026-01-18,AMZN,239.1199951171875
2026-01-19,AMZN,239.1199951171875
2026-01-20,AMZN,231.0
2026-01-21,AMZN,231.30999755859375
2026-01-22,AMZN,234.33999633789062
2026-01-23,AMZN,239.16000366210938
2026-01-24,AMZN,239.16000366210938
2026-01-25,AMZN,239.16000366210938
2026-01-26,AMZN,238.4199981689453
2026-01-27,AMZN,244.67999267578125
2026-01-28,AMZN,243.00999450683594
2026-01-29,AMZN,241.72999572753906
2026-01-30,AMZN,239.3000030517578
2026-01-31,AMZN,239.3000030517578
2026-02-01,AMZN,239.3000030517578
2026-02-02,AMZN,242.9600067138672
2026-02-03,AMZN,238.6199951171875
2026-02-04,AMZN,232.99000549316406
2026-02-05,AMZN,222.69000244140625
2026-02-06,AMZN,210.32000732421875
2026-02-07,AMZN,210.32000732421875
2026-02-08,AMZN,210.32000732421875
2026-02-09,AMZN,208.72000122070312
2026-02-10,AMZN,206.9600067138672
2026-02-11,AMZN,204.0800018310547
2026-02-12,AMZN,199.60000610351562
2026-02-13,AMZN,198.7899932861328
2026-02-14,AMZN,198.7899932861328
2026-02-15,AMZN,198.7899932861328
2026-02-16,AMZN,198.7899932861328
2026-02-17,AMZN,201.14999389648438
2026-02-18,AMZN,204.7899932861328
2026-02-19,AMZN,205.17999267578125
2022-08-30,MSCI,73.98400115966797
2022-08-31,MSCI,73.4280014038086
2022-09-01,MSCI,72.91200256347656
2022-09-02,MSCI,73.91200256347656
2022-09-03,MSCI,73.91200256347656
2022-09-04,MSCI,73.91200256347656
2022-09-05,MSCI,73.46399688720703
2022-09-06,MSCI,73.31800079345703
2022-09-07,MSCI,73.06999969482422
2022-09-08,MSCI,74.12000274658203
2022-09-09,MSCI,74.6719970703125
2022-09-10,MSCI,74.6719970703125
2022-09-11,MSCI,74.6719970703125
2022-09-12,MSCI,75.18000030517578
2022-09-13,MSCI,73.86199951171875
2022-09-14,MSCI,73.31800079345703
2022-09-15,MSCI,72.86399841308594
2022-09-16,MSCI,71.5199966430664
2022-09-17,MSCI,71.5199966430664
2022-09-18,MSCI,71.5199966430664
2022-09-19,MSCI,71.66999816894531
2022-09-20,MSCI,71.59600067138672
2022-09-21,MSCI,72.52799987792969
2022-09-22,MSCI,70.93800354003906
2022-09-23,MSCI,70.1259994506836
2022-09-24,MSCI,70.1259994506836
2022-09-25,MSCI,70.1259994506836
2022-09-26,MSCI,70.38400268554688
2022-09-27,MSCI,70.24400329589844
2022-09-28,MSCI,70.47599792480469
2022-09-29,MSCI,68.83999633789062
2022-09-30,MSCI,69.26000213623047
2022-10-01,MSCI,69.26000213623047
2022-10-02,MSCI,69.26000213623047
